都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
132071,1394000077,東京都,昭島市,昭和郷訪問介護センター,ショウワゴウホウモンカイゴセンター,夜間対応型訪問介護,東京都昭島市中神町1260,,35.709332700000000,139.382233400000000,042-519-2010,042-541-3013,1011105000973,社会福祉法人恩賜財団東京都同胞援護会,1394000077,"平日,土曜日,日曜日,祝日",,0,https://syouwagou.jp/,,,,
132080,1394200271,東京都,調布市,SOMPOケア　在宅老人ホーム調布　夜間訪問介護,ソンポケアザイタクロウジンホームヤカンホウモンカイゴ,夜間対応型訪問介護,東京都調布市布田1丁目50-1フジヨシビル　501号室,フジヨシビル　501号室,35.651748400000000,139.546442600000000,042-444-0926,024-444-0979,1260001015656,ＳＯＭＰＯケア株式会社,1394200271,,,0,https://www.sompocare.com/service/zaitaku/kaigo/Z000212,,,,
132098,1393200827,東京都,町田市,ＳＯＭＰＯケア　町田　夜間訪問介護,ソンポケア　マチダ　ヤカンホウモンカイゴ,夜間対応型訪問介護,東京都町田市原町田2-2-1Ｍ＆Ｔビル2階,Ｍ＆Ｔビル2階,35.539097400000000,139.451982500000000,042-860-7009,042-860-7998,1260001015656,ＳＯＭＰＯケア株式会社,1393200827,"平日,土曜日,日曜日,祝日",24時間通報対応加算の算定により、24時間オペレーションセンターサービス対応いたします。,0,https://www.sompocare.com/service/zaitaku/yakan/Z001001,,,,
132110,1394300337,東京都,小平市,夜間訪問介護テラス,ヤカンホウモンカイゴテラス,夜間対応型訪問介護,東京都小平市学園東町1-7-1黒木ビル2F,黒木ビル2F,35.723919500000000,139.480122100000000,042-348-8317,042-313-2240,9012701016546,株式会社クラシク,1394300337,"平日,土曜日,日曜日,祝日",,,https://hp.kaipoke.biz/cyd/,,,,
132144,1393100092,東京都,国分寺市,JNCC夜間介護,ジェイエヌシーシーヤカンカイゴ,夜間対応型訪問介護,東京都国分寺市西町2-6-5,,35.705092400000000,139.437803600000000,042-512-5921,042-512-5925,7012401022689,株式会社日本夜間介護センター西東京,1393100092,"平日,土曜日,日曜日,祝日",,50,,,,,
132250,1395100058,東京都,稲城市,ホームヘルパーステーションやのくち正吉苑,ホームヘルパーステーションヤノクチショウキチエン,夜間対応型訪問介護,東京都稲城市矢野口1804-3,,35.636652700000000,139.519138399999970,042-370-2202,042-370-2203,6013405000153,社会福祉法人正吉福祉会,1395100058,"平日,土曜日,日曜日,祝日",,0,http://www.shoukichi.org/,,,,
132292,1395400383,東京都,西東京市,SOMPOケア　在宅老人ホーム　西東京　夜間訪問介護,ソンポケア　ザイタクロウジンホーム　ニシトウキョウ　ヤカンホウモンカイゴ,夜間対応型訪問介護,東京都西東京市田無町4-2-11Aビル２階,Aビル２階,35.727996999999990,139.539176900000000,042-439-5640,042-439-5759,1260001015656,ＳＯＭＰＯケア株式会社,1395400383,,,0,https://www.sompocare.com/,,,,
141011,1490100227,神奈川県,横浜市鶴見区,横浜市福祉サービス協会　訪問介護看護つるみ,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴツルミ,夜間対応型訪問介護,神奈川県横浜市鶴見区鶴見中央1丁目28番2号ニッコービル1階,ニッコービル1階,35.508612000000000,139.678767800000060,045-276-4300,045-510-4393,7020005002925,社会福祉法人横浜市福祉サービス協会,1490100227,"平日,土曜日,日曜日,祝日",,0,http://www.hama-wel.or.jp,,,,
141011,1490100276,神奈川県,横浜市鶴見区,銀河の詩ヘルパーステーション,ギンガノウタヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市鶴見区鶴見中央4-32-1ＵＮＥＸビル801,ＵＮＥＸビル801,35.508098100000010,139.680409700000040,045-521-7110,045-947-2811,2020005003886,社会福祉法人秀峰会,1490100276,"平日,土曜日,日曜日,祝日",オペレーションセンター　　２４時間　サテライト事業所（南区　法人内事業所　桜樹の森ヘルパーステーション）,0,https://shuhokai.or.jp/office/tsurumi-ku/hh-ginga.php,,,,
141011,1490100383,神奈川県,横浜市鶴見区,福祉協会つるみ24,フクシキョウカイツルミ24,夜間対応型訪問介護,神奈川県横浜市鶴見区豊岡町7-10ﾊﾟｰﾗｲﾄﾋﾞﾙ8F,ﾊﾟｰﾗｲﾄﾋﾞﾙ8F,35.507887351710220,139.674486158080190,045-947-4180,045-583-5743,6020005012553,社会福祉法人あさひ,1490100383,"平日,土曜日,日曜日,祝日",年中無休,0,https://home-help.jp,,,,
141011,1490100565,神奈川県,横浜市鶴見区,訪問介護　輝,ホウモンカイゴ　カガヤキ,夜間対応型訪問介護,神奈川県横浜市平安町2-28-1ヨコハマアイランドガーデン,ヨコハマアイランドガーデン,35.507812400000010,139.694059900000000,045-510-4163,045-510-4170,6020001057949,協丸株式会社,1490100565,"平日,土曜日,日曜日,祝日",,0,https://www.kyoumaru.co.jp,,,,
141020,1490200092,神奈川県,横浜市神奈川区,わかたけナイトケアステーション,ワカタケナイトケアステーション,夜間対応型訪問介護,神奈川県横浜市神奈川区平川町2-4ヤマザキビル,ヤマザキビル,35.479442500000000,139.628755800000020,045-488-5363,045-488-5330,5020005002935,社会福祉法人若竹大寿会,1490200092,"平日,土曜日,日曜日,祝日",年中無休　24時間対応。,0,https://wakatake.net/,,,,
141020,1490200290,神奈川県,横浜市神奈川区,椚の大樹ヘルパーステーション,クヌギノタイジュヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市神奈川区西神奈川1-9-2グレース竹和壱番館２階,グレース竹和壱番館２階,35.479014800000000,139.630869500000020,045-548-5732,045-578-5734,2020005003886,社会福祉法人秀峰会,1490200290,"平日,土曜日,日曜日,祝日",身体状況や介護状況に応じて２４時間通報対応加算の同意を行っているご利用者の場合は、２４時間いつでも連絡が可能です。,0,http://shuhokai.or.jp/office/kanagawa-ku/hh-kunugi-php,,,,
141020,1490200738,神奈川県,横浜市神奈川区,横浜市福祉サービス協会訪問介護看護かながわ,ヨコハマシフクシサービスキョウカイホウモンカイゴカンンゴカナガワ,夜間対応型訪問介護,神奈川県横浜市神奈川区反町1-7-1US-1ビル7階,US-1ビル7階,35.474312268059194,139.628438895974940,045-279-0638,045-279-0637,7020005002925,社会福祉法人横浜市福祉サービス協会,1490200738,"平日,土曜日,日曜日,祝日",,0,https://www.hama-wel.or.jp/branch/visitkaigokanagawa/,,,,
141038,1490300090,神奈川県,横浜市西区,横浜市福祉サービス協会　訪問介護看護にし,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴニシ,夜間対応型訪問介護,神奈川県横浜市西区桜木町六丁目３１番地５階,５階,35.461627900000010,139.619193099999960,045-227-6687,045-227-6659,7020005002925,社会福祉法人横浜市福祉サービス協会,1490300090,"平日,土曜日,日曜日,祝日",,0,http://www.hama-wel.or.jp/,,,,
141038,1490300124,神奈川県,横浜市西区,銀鈴の詩ヘルパーステーション,ギンレイノウタヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市西区平沼1-1-15ルピナス平沼2階,ルピナス平沼2階,35.460841900000000,139.621662300000020,045-594-9531,045-290-1178,2020005003886,社会福祉法人　秀峰会,1490300124,"平日,土曜日,日曜日,祝日",オペレーションセンターは、委託事業所（同一法人　桜樹の森ヘルパーステーション）にて２４時間対応しております。,0,https://shuhokai.or.jp/,,,,
141046,1490400411,神奈川県,横浜市中区,横浜市福祉サービス協会　訪問介護看護なか,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴナカ,夜間対応型訪問介護,神奈川県横浜市中区扇町2-5-15リラックスビル3階,リラックスビル3階,35.440600900000000,139.638339800000000,045-640-6732,045-226-2751,7020005002925,社会福祉法人横浜市福祉サービス協会,1490400411,"平日,土曜日,日曜日,祝日",,0,http://www.hama-wel.or.jp,,,,
141046,1490400189,神奈川県,横浜市中区,銀杏の大樹ヘルパーステーション,イチョウノタイジュヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市中区山下町252グランベル横浜ビル3階ＥＦ,グランベル横浜ビル3階ＥＦ,35.442391300000000,139.641075399999980,045-306-9161,045-650-2047,2020005003886,社会福祉法人　秀峰会,1490400189,"平日,土曜日,日曜日,祝日",２４時間対応年中無休,0,https://shuhokai.or.jp/office/naka-ku/hh-icho.php,,,,
141054,1490500657,神奈川県,横浜市南区,定期巡回ケアコールセンターはぴねす横浜永田,テイキジュンカイケアコールセンターハピネスヨコハマナガタ,夜間対応型訪問介護,神奈川県横浜市南区永田北1丁目31番19号,,35.441878063317750,139.589295835581960,045-334-8188,045-334-8189,9011001103071,株式会社ビラ・ライフサポート,1490500657,"平日,土曜日,日曜日,祝日",,0,https://villa-life-support.co.jp/,,,,
141054,1490500111,神奈川県,横浜市南区,フルライフ横浜,フルライフヨコハマ,夜間対応型訪問介護,神奈川県横浜市南区山王町3-24-8港横浜ビル4階,港横浜ビル4階,35.436210862738650,139.619266111001900,045-250-1855,045-250-1857,8020001042445,株式会社フルライフ,1490500111,"平日,土曜日,日曜日,祝日",オペレーションサービスは24時間対応,0,https://www.fulllife.co.jp/,,,,
141054,1490500236,神奈川県,横浜市南区,桜樹の森ヘルパーステーション,オウジュノモリヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市南区通町4-94神奈中弘明寺ビル2階,神奈中弘明寺ビル2階,35.424243600000000,139.602209799999970,045-720-6663,045-730-0223,2020005003886,社会福祉法人秀峰会,1490500236,"平日,土曜日,日曜日,祝日",年末年始12月29日から1月3日は、休業致します。,0,https://shuhokai.or.jp/office/minami-ku/hh-ouju.php,,,,
141054,1490500327,神奈川県,横浜市南区,おひさまネット２４,オヒサマネットニジュウヨン,夜間対応型訪問介護,神奈川県横浜市南区大岡5-14-21包括ステーション,包括ステーション,35.411972220380270,139.598385182209060,045-315-7779,045-315-5518,6020005002216,社会福祉法人　横浜大陽会,1490500327,"平日,土曜日,日曜日,祝日",24時間対応。,0,https://www.hakuhouen.or.jp/ohisamanet24.html,,,,
141062,1490600234,神奈川県,横浜市保土ケ谷区,フルライフ保土ヶ谷,フルライフホドガヤ,夜間対応型訪問介護,神奈川県横浜市保土ケ谷区岩井町1-7保土ヶ谷駅ビル6階,保土ヶ谷駅ビル6階,35.446876200000020,139.599455400000000,045-340-2338,045-331-7682,8020001042445,株式会社フルライフ,1490600234,"平日,土曜日,日曜日,祝日",オペレーションセンターサービスは24時間対応　365日対応,0,https://www.fulllife.co.jp/,,,,
141062,1490600150,神奈川県,横浜市保土ケ谷区,豊穣の大地ヘルパーステーション,ホウジョウノダイチヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市保土ヶ谷区和田1-13-1朋和ビル201,朋和ビル201,35.464660800000000,139.588780000000040,045-442-6610,045-337-0802,2020005003886,社会福祉法人　秀峰会,1490600150,"平日,土曜日,日曜日,祝日",※身体状況や介護状況に応じて、24時間通報対応加算の同意を行っているご利用者の場合は、（改行）　24時間いつでも連絡が可能です。（改行）※地震、災害等で交通機関が停止した場合や、道路が使用できない状態等が発生した場合、（改行）　台風や荒天時等または訪問担当者の緊急やむを得ない事情で、訪問できない場合があります。,0,https://www.shuhokai.or.jp/office/hodogaya-ku/hh-hojo.php,,,,
141071,1490700232,神奈川県,横浜市磯子区,ハートケア　磯子,ハートケア　イソゴ,夜間対応型訪問介護,広地町7-12,,35.416939400000000,139.623185100000000,045-754-2911,045-750-0588,,医療法人　光陽会,1490700232,"平日,土曜日,日曜日,祝日",,0,https://kaigo-heart.wixsite.com/tukusiisogo,,,,
141071,1490700166,神奈川県,横浜市磯子区,磯風の謡ヘルパーステーション,イソカゼノウタヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市磯子区磯子3-8-20サムティレジデンス横濱磯子1階,サムティレジデンス横濱磯子1階,35.404788400000000,139.619421600000000,045-353-8881,045-353-8754,2020005003886,社会福祉法人秀峰会,1490700166,"平日,土曜日,日曜日,祝日",オペレーションシステム　24時間（改行）サテライト事業所（南区法人内事業所）,0,https://shuhokai.or.jp/office/isogo-ku/hh-isokaze.php,,,,
141071,1490700414,神奈川県,横浜市磯子区,横浜市福祉サービス協会　訪問介護看護いそご,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴイソゴ,夜間対応型訪問介護,神奈川県横浜市磯子区磯子三丁目３番21号磯子江戸徳ビル,磯子江戸徳ビル,35.416804510820760,139.635467908135950,045-750-1522,045-750-1521,7020005002925,社会福祉法人横浜市福祉サービス協会,1490700414,"平日,土曜日,日曜日,祝日",,0,http://www.hama-wel.jp/branch/detail/hps_isogo/,,,,
141089,1490800263,神奈川県,横浜市金沢区,陽光の大地ヘルパーステーション,ヨウコウノダイチヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市金沢区釜利谷東2－3－10いしかたビル4Ｆ,いしかたビル4Ｆ,35.342768800000000,139.618317100000000,045-349-4410,045-781-3221,2020005003886,社会福祉法人秀峰会,1490800263,"平日,土曜日,日曜日,祝日",２４時間対応を行っているので、２４時間加算の同意を受けている利用者は、随時対応を行っている。（08：00～18：00）地震、災害等で交通機関が停止した場合や、道路が使用できない状態等が発生した場合、台風や悪天候等または訪問担当の緊急やむを得ない事情で、訪問できない場合があります。,50,http://www.shuhokai.or.jp,,,,
141089,1490800198,神奈川県,横浜市金沢区,横浜市福祉サービス協会　訪問介護看護かなざわ,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴカナザワ,夜間対応型訪問介護,神奈川県横浜市金沢区泥亀１－１７－１５大西第３ビル２階,大西第３ビル２階,35.340238800000000,139.623605499999940,045-780-5139,045-780-5138,7020005002925,社会福祉法人横浜市福祉サービス協会,1490800198,"平日,土曜日,日曜日,祝日",365日対応,0,http://www.hama-wel.or.jp/,,,,
141097,1490900816,神奈川県,横浜市港北区,横浜市福祉サービス協会　訪問介護看護こうほく,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴコウホク,夜間対応型訪問介護,神奈川県横浜市港北区新横浜2-5-9新横浜フジカビル8階,新横浜フジカビル8階,35.509677900000010,139.615634000000000,045-273-7832,045-274-1044,7020005002925,社会福祉法人横浜市福祉サービス協会,1490900816,"平日,土曜日,日曜日,祝日",,0,https://www.hama-wel.or.jp/branch/visitkaigokohoku/news/,,,,
141097,1490900253,神奈川県,横浜市港北区,夜間対応型訪問介護　ゆい,ヤカンタイオウガタホウモンカイゴ　ユイ,夜間対応型訪問介護,神奈川県横浜市港北区日吉本町1-27-37,,35.552402004097885,139.644739857602670,045-534-5511,045-566-7035,2020001040198,株式会社　ゆい,1490900253,"平日,土曜日,日曜日,祝日",,0,http://www.welfare-yui.com/,,,,
141097,1490900584,神奈川県,横浜市港北区,やさしい手新横浜定期巡回随時対応型訪問介護看護事業所,ヤサシイテシンヨコハマテイキジュンカイズイジタイオウガタホウモンカイゴカンゴジギョウショ,夜間対応型訪問介護,神奈川県横浜市港北区新横浜1－23－5ベラルーチェ新横浜1階,ベラルーチェ新横浜1階,35.503859900000000,139.608914499999970,050-1752-0261,050-3535-7782,8013201005965,株式会社やさしい手,1490900584,"平日,土曜日,日曜日,祝日",24時間対応,,http://www.yasashiite.com/,,,,
141097,1490900337,神奈川県,横浜市港北区,楡の大樹ヘルパーステーション（夜間）,ニレノタイジュヘルパーステーション（ヤカン）,夜間対応型訪問介護,神奈川県横浜市港北区新横浜2-4-17新横浜千歳観光第2ビル３階,新横浜千歳観光第2ビル３階,35.508840100000000,139.616701500000030,045-642-8309,045-548-8100,2020005003886,社会福祉法人秀峰会,1490900337,"平日,土曜日,日曜日,祝日",24時間通報対応加算の同意を得ているご利用者の場合は、24時間いつでも連絡が可能。,0,https://shuhokai.or.jp/office/kohoku-ku/hh-nire.php,,,,
141101,1491000483,神奈川県,横浜市戸塚区,希望の大地ヘルパーステーション,キボウノダイチヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市戸塚区品濃町545-30クライテリア東戸塚１階,クライテリア東戸塚１階,35.433238800000000,139.558752199999960,045-443-5021,045-825-3363,2020005003886,社会福祉法人　秀峰会,1491000483,"平日,土曜日,日曜日,祝日",身体状況や介護状況に応じて、24時間通報対応加算の同意をおこなっているご利用者の場合は、24時間いつでも連絡が可能です。（改行）地震、災害等で交通機関が停止した場合や、道路が使用できない状況等が発生した場合、台風や荒天時等または訪問担当者の緊急やむを得ない事情で、訪問できない場合があります。,0,https://shuhokai.or.jp/office/totsuka-ku/hk-kibo.php,,,,
141101,1491000657,神奈川県,横浜市戸塚区,ＳＯＭＰＯケア　横浜戸塚　夜間訪問介護,ソンポケア　ヨコハマトツカ　ヤカンホウモンカイゴ,夜間対応型訪問介護,神奈川県横浜市戸塚区戸塚町１４５番地秀文堂ビル２０２号,秀文堂ビル２０２号,35.397167086634624,139.531634423942600,045-869-2161,045-865-1638,1260001015656,ＳＯＭＰＯケア株式会社,1491000657,"平日,土曜日,日曜日,祝日",なし。,0,https://www.sompocare.com/,,,,
141119,1493100711,神奈川県,横浜市港南区,横浜市福祉サービス協会　訪問介護看護こうなん,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴコウナン,夜間対応型訪問介護,神奈川県横浜市港南区上大岡西1-12-5朝日生命上大岡ビル4階,朝日生命上大岡ビル4階,35.399502400000000,139.588307100000000,045-556-5664,045-840-5663,7020005002925,社会福祉法人横浜市福祉サービス協会,1493100711,"平日,土曜日,日曜日,祝日",,15,https://www.hama-wel.or.jp/,,,,
141119,1493100265,神奈川県,横浜市港南区,瑞穂の大地ヘルパーステーション,ミズホノダイチヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市港南区日野1－9－33ＮＴＴ港南ビル１階,ＮＴＴ港南ビル１階,35.395760800000000,139.586897700000000,045-349-4040,045-846-9961,2020005003886,社会福祉法人　秀峰会,1493100265,"平日,土曜日,日曜日,祝日",,0,https://shuhokai.or.jp/office/konan-ku/hh-mizuho.php,,,,
141127,1493200313,神奈川県,横浜市旭区,銀の舞ヘルパーステーション,ギンノマイヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市旭区二俣川2-50-14コプレ二俣川オフィス905号,コプレ二俣川オフィス905号,35.463503715381440,139.532952645368940,045-364-9955,045-365-6666,2020005003886,社会福祉法人秀峰会,1493200313,"平日,土曜日,日曜日,祝日",,0,http://www.shuhokai.or.jp/,,,,
141127,1493200354,神奈川県,横浜市旭区,横浜市福祉サービス協会　訪問介護看護あさひ,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴアサヒ,夜間対応型訪問介護,神奈川県横浜市旭区柏町131-5,,35.459046599999986,139.533271000000000,045-360-3296,045-360-3295,7020005002925,社会福祉法人　横浜市福祉サービス協会,1493200354,"平日,土曜日,日曜日,祝日",,0,http://www.hama-wel.or.jp/branch/detail/visitkaigoasahi/,,,,
141135,1493300428,神奈川県,横浜市緑区,ホームケア緑,ホームケアミドリ,夜間対応型訪問介護,神奈川県横浜市緑区十日市場町1258－92クレールレジデンス横浜十日市場,クレールレジデンス横浜十日市場,35.521709300000010,139.514919400000050,045-511-7066,045-511-7332,3011001039957,株式会社東急イーライフデザイン,1493300428,"平日,土曜日,日曜日,祝日",,0,https://www.e-life-design.co.jp/,,,,
141135,1493300253,神奈川県,横浜市緑区,横浜市福祉サービス協会　訪問介護看護みどり,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴミドリ,夜間対応型訪問介護,神奈川県横浜市緑区中山一丁目6番5号静銀中山ビル3階,静銀中山ビル3階,35.515603729727400,139.540941500000030,045-929-5708,045-929-5653,7020005002925,社会福祉法人横浜市福祉サービス協会,1493300253,"平日,土曜日,日曜日,祝日",,30,https://www.hama-wel.or.jp/,,,,
141135,1493300402,神奈川県,横浜市緑区,ＳＯＭＰＯケア　横浜十日市場　夜間訪問介護,ソンポケアヨコハマトオカイチバヤカンホウモンカイゴ,夜間対応型訪問介護,神奈川県横浜市緑区十日市場町824-2,,35.524715436651630,139.518135674758350,045-989-2630,045-988-4857,1260001015656,ＳＯＭＰＯケア株式会社,1493300402,"平日,土曜日,日曜日,祝日",居宅サービス計画に基づくものとします。,0,https://www.sompocare.com,,,,
141135,1493300477,神奈川県,横浜市緑区,翡翠の舞ヘルパーステーション,ヒスイノマイヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市緑区台村町337台和ビル1階,台和ビル1階,35.513330500000000,139.537618999999950,045-482-7133,045-482-6614,2020005003886,社会福祉法人　秀峰会,1493300477,"平日,土曜日,日曜日,祝日",365日24時間サービスは提供可能（改行）地震、災害等による苦痛機関が停止した場合、道路が使用できない状態等が発生した場合、台風や荒天時、訪問担当者の緊急やむ得ない事情などにより、訪問できない場合があります。,0,https://shuhokai.or.jp,,,,
141143,1493400293,神奈川県,横浜市瀬谷区,横浜市福祉サービス協会　訪問介護看護せや,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴセヤ,夜間対応型訪問介護,神奈川県横浜市瀬谷区三ツ境100-6海發ビル１階,海發ビル１階,35.466944197578485,139.501589476973460,045-369-7116,045-369-7131,7020005002925,社会福祉法人横浜市福祉サービス協会,1493400293,"平日,土曜日,日曜日,祝日",緊急コールによる随時対応は同事業所内の訪問介護看護せやよりサービスを利用できる時間帯外における時間帯も対応いたします。（随時訪問は２４時間対応可能）,0,http://www.hama-wel.or.jp/,,,,
141151,1493500175,神奈川県,横浜市栄区,フルライフ本郷台,フルライフホンゴウダイ,夜間対応型訪問介護,神奈川県横浜市栄区公田町596-7橋本ビル201,橋本ビル201,35.363034100000000,139.555206099999960,045-890-4322,045-893-9916,8020001042445,株式会社フルライフ,1493500175,"平日,土曜日,日曜日,祝日",オペレーションサービスは24時間対応,0,http://www.fulllife.co.jp/,,,,
141160,1493600215,神奈川県,横浜市泉区,花の生活館ヘルパーステーション,ハナノセイカツカンヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市泉区弥生台13-4横山ビル202,横山ビル202,35.428217000000000,139.506581699999970,045-810-5115,045-813-3714,2020005003886,社会福祉法人　秀峰会,1493600215,"平日,土曜日,日曜日,祝日",,0,http://shuhokai.or.jp/,,,,
141160,1493600272,神奈川県,横浜市泉区,横浜市福祉サービス協会　訪問介護看護いずみ,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴイズミ,夜間対応型訪問介護,神奈川県横浜市泉区和泉中央南4-1-3武藤ビル２階,武藤ビル２階,35.416710000000000,139.488369400000000,045-286-0016,045-806-0781,7020005002925,社会福祉法人横浜市福祉サービス協会,1493600272,"平日,土曜日,日曜日,祝日",２４時間３６５日サービス提供しております。,0,https://www.hama-wel.or.jp,,,,
141160,1493600611,神奈川県,横浜市泉区,たすけあい泉定期巡回・随時対応型訪問介護看護にじ,タスケアイイズミテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴニジ,夜間対応型訪問介護,神奈川県横浜市泉区中田南4丁目26番10号,,35.408069300000000,139.507924300000000,045-443-5026,045-392-3429,8020005002643,特定非営利活動法人たすけあい泉,1493600611,"平日,土曜日,日曜日,祝日",該当なし,,https://tasukeai-izumi.net/teikizyunnkai-html,,,,
141178,1493700478,神奈川県,横浜市青葉区,夜間対応型訪問介護　ゆい　青葉,ヤカンタイオウガタホウモンカイゴ　ユイ　アオバ,夜間対応型訪問介護,神奈川県横浜市青葉区あざみ野2-12-4小川ビル202,小川ビル202,35.568452800000000,139.549275699999950,045-532-4747,045-532-4631,2020001040198,株式会社ゆい,1493700478,"平日,土曜日,日曜日,祝日",24時間対応,,,,,,
141178,1493700627,神奈川県,横浜市青葉区,エヌアイ在宅サービスステーション,エヌアイザイタクサービスステーション,夜間対応型訪問介護,神奈川県横浜市青葉区市ヶ尾町25-6,,35.549220100000020,139.538585799999960,045-507-7712,045-507-7719,8020005002684,社会福祉法人　中川徳生会,1493700627,"平日,土曜日,日曜日,祝日",,0,https://www.nakagawa-tokushokai.com/,,,,
141178,1493700353,神奈川県,横浜市青葉区,わかたけナイトケアステーション青葉,ワカタケナイトケアステーションアオバ,夜間対応型訪問介護,神奈川県横浜市青葉区奈良4-6-12,,35.551496800000000,139.482790799999970,045-962-3111,045-960-5707,5020005002935,社会福祉法人若竹大寿会,1493700353,"平日,土曜日,日曜日,祝日",24時間対応,0,https://www.wakatake.net,,,,
141186,1493800310,神奈川県,横浜市都筑区,都筑区医師会24時間在宅ケアステーション,ツヅキクイシカイニジュウヨジカンザイタクケアステーション,夜間対応型訪問介護,神奈川県横浜市都筑区牛久保西１－20－21,,35.556501899999990,139.581223400000000,045-913-3577,045-910-6700,7020005001910,一般社団法人横浜市都筑区医師会,1493800310,"平日,土曜日,日曜日,祝日",オペレーターは24時間対応,1,http://www.tsuzuki-med.org/,,,,
141313,1495000638,神奈川県,川崎市川崎区,SOMPOケア川崎日進　夜間訪問介護,ソンポケア　カワサキニッシン　ヤカンホウモンカイゴ,夜間対応型訪問介護,神奈川県川崎市川崎区日進町22-3吉田貸事務所,吉田貸事務所,35.524051200000000,139.696607399999950,044-221-0204,044-221-9062,1260001015656,SOMPOケア株式会社,1495000638,"平日,土曜日,日曜日,祝日",24時間・365日のサービス提供,0,https://www.sompocare.com,,,,
141321,1495100271,神奈川県,川崎市幸区,フルライフ川崎,フルライフカワサキ,夜間対応型訪問介護,神奈川県川崎市幸区幸町2-593モリファーストビル3階B,モリファーストビル3階B,35.537571500000000,139.698887300000020,044－520－2091,044－520－2092,8020001042445,株式会社フルライフ,1495100271,"平日,土曜日,日曜日,祝日",オペレーションセンターサービスは、24時間対応。,0,https://www.fulllife.co.jp,,,,
141330,1495200139,神奈川県,川崎市中原区,フルライフ中原,フルライフナカハラ,夜間対応型訪問介護,神奈川県川崎市中原区丸子通1-627-8トーシンビル,トーシンビル,35.581512107092760,139.665307290757500,044-948-6711,044-422-4652,8020001042445,株式会社フルライフ,1495200139,"平日,土曜日,日曜日,祝日",オペレーションセンターサービスは24時間対応,0,https://www.fulllife.co.jp/,,,,
141348,1495300442,神奈川県,川崎市高津区,ＳＯＭＰＯケア　川崎高津　夜間訪問介護,ソンポケア　カワサキタカツ　ヤカンホウモンカイゴ,夜間対応型訪問介護,神奈川県川崎市高津区溝口3-11-17溝口パークホームズ2-B,溝口パークホームズ2-B,35.603114400000020,139.613106199999950,044-850-9151,044-812-5293,1260001015656,SOMPOケア株式会社,1495300442,"平日,土曜日,日曜日,祝日",,30,https://www.sompocare.com,,,,
141364,1495500421,神奈川県,川崎市宮前区,ＳＯＭＰＯケア川崎鷺沼夜間訪問介護,ソンポケアカワサキサギヌマヤカンホウモンカイゴ,夜間対応型訪問介護,神奈川県川崎市宮前区有馬1-7-5サンプラザ鷺沼１Ｆ,サンプラザ鷺沼１Ｆ,35.579326300000000,139.577892099999980,044-860-6530,044-860-6531,1260001015656,ＳＯＭＰＯケア株式会社,1495500421,"平日,土曜日,日曜日,祝日",24時間対応,0,,,,,
141372,1495600478,神奈川県,川崎市麻生区,SOMPOケア　川崎新百合ヶ丘　夜間訪問介護,ソンポケアカワサキシンユリガオカ　ヤカンホウモンカイゴ,夜間対応型訪問介護,神奈川県川崎市麻生区万福寺4-1-8グラードビュウ百合丘2階201号室,グラードビュウ百合丘2階201号室,35.608121452206100,139.512785943516520,044-969-9851,044-965-2652,1260001015656,SOMPOケア株式会社,1495600478,"平日,土曜日,日曜日,祝日",オペレーションセンターサービスは、24時間365日対応。,0,http://www.sompocare.com/,,,,
